algo_name,done,graph,init_bots,init_locations,parameters,priority_nodes,random_string,sim_length,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
ppa_basic_1,False,iitb,2,667357382 -266,100 0,-266 4369058864 667357382 -282 667357387 667357409,ppa_basic_1_100_0_88,20000,True,686.1336408025863,246.8451321534513,832.5631436856315,7555,1319,7555,3.915249082294076
ppa_basic_1,False,cair,4,1563324343 1154147728 1154147727 1563324357,100 0,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,ppa_basic_1_100_0_79,20000,True,139.9278147203751,142.2799960002,139.02312961275013,1130,1095,1130,1.1887613975962914
ppa_basic_1,False,cair,2,1154147727 cluster_1563324333_1563324337,100 0,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_basic_1_100_0_28,20000,True,119.0126820651268,108.79005432790052,124.12399593373996,970,708,970,1.291911189793841
ppa_basic_1,False,iitb,2,667357415 667357419,100 0,667357415 -222 -282 668620103 667357419,ppa_basic_1_100_0_20,20000,True,601.9000716810028,331.0170534106822,673.1850764889821,6047,1916,6047,2.436384552071466
ppa_basic_1,False,cair,1,1563324324,100 0,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,ppa_basic_1_100_0_49,20000,True,230.6933665588781,131.24427442744275,259.10739288214535,1379,535,1379,2.106368659009061
ppa_basic_1,False,cair,2,1563324324 1563324348,100 0,1563324348 1563324324 1154147728 1563324343,ppa_basic_1_100_0_19,20000,True,211.5658800393313,124.661191940403,236.3957909247395,1763,776,1763,2.106236714320626
ppa_basic_1,False,grid_5_5,3,4 2 15,100 0,24 10 4 12 2 15,ppa_basic_1_100_0_71,20000,True,246.0983610819459,188.89185540722968,264.16357340027736,1179,784,1179,1.504611247538452
ppa_basic_1,False,grid_5_5,1,5,100 0,5 1 18 13,ppa_basic_1_100_0_74,20000,True,279.91041256188424,201.299644946742,294.8838921076257,1518,679,1518,1.7458944045753355
ppa_basic_1,False,iitb,1,-266,100 0,-266 4369058864 667357382 -282 667357387 667357409,ppa_basic_1_100_0_66,20000,True,676.0799454263256,248.1575126420668,818.7207563544118,7334,1292,7334,3.7905362738379735
ppa_basic_1,False,cair,4,1563324349 1563324327 1563324011 1563324344,100 0,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,ppa_basic_1_100_0_91,20000,True,108.8398294017949,72.04705176294073,122.99089772443112,873,570,873,2.0932420960010782
ppa_basic_1,False,iitb,4,-266 667357387 4369058864 667357409,100 0,-266 4369058864 667357382 -282 667357387 667357409,ppa_basic_1_100_0_104,20000,True,267.66110777744444,103.6499233256659,322.33150259470386,3609,888,3609,3.85826315783064
ppa_basic_1,False,iitb,2,668685374 -266,100 0,2055461156 668685374 3215340464 -266,ppa_basic_1_100_0_30,20000,True,373.5890037844686,231.9065969790937,401.9254851455437,3143,997,3143,2.001356585161646
ppa_basic_1,False,cair,4,1563324336 1563324324 cluster_1563324004_1563324334 414035791,100 0,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,ppa_basic_1_100_0_33,20000,True,101.15807414074742,53.5997799779978,119.44972574180495,797,540,797,3.155126829421712
ppa_basic_1,False,iitb,1,667357401,100 0,3215340463 cluster_-172_5366445082 667357401 1990860598 -222 667357361,ppa_basic_1_100_0_54,20000,True,506.5475943254604,365.0263627568722,553.7213381816564,3920,1492,3920,1.7465590678492864
ppa_basic_1,False,cair,4,1563324344 1563324353 414035791 1563324349,100 0,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_1_100_0_22,20000,True,89.28906054697265,95.46150192490376,86.2028398580071,746,746,720,1.0564052322788002
ppa_basic_1,False,cair,1,1563324324,100 0,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,ppa_basic_1_100_0_1,20000,True,263.3297407685255,137.16043177461032,326.41439526548305,1454,679,1454,2.5202154856767023
ppa_basic_1,False,grid_5_5,2,11 1,100 0,7 15 1 19 11,ppa_basic_1_100_0_80,20000,True,250.1977418870944,212.26221311065552,259.68162408120406,1048,750,1048,1.3509833198781098
ppa_basic_1,False,cair,3,1563324327 1563324343 1563324353,100 0,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_basic_1_100_0_82,20000,True,104.7277911097779,96.47559410725594,108.8538896110389,778,701,778,1.2938154357918283
ppa_basic_1,False,cair,1,1563324357,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_1_100_0_97,20000,True,223.668456360918,140.45616777549898,247.443395956752,1245,675,1245,1.9513462076717965
ppa_basic_1,False,grid_5_5,4,4 2 10 15,100 0,24 10 4 12 2 15,ppa_basic_1_100_0_63,20000,True,220.1328466423321,179.62143940530362,232.92592261192007,1272,760,1272,1.4050565329552769
ppa_basic_1,False,grid_5_5,1,6,100 0,6 15 24 0 11 17,ppa_basic_1_100_0_93,20000,True,248.50302866576607,230.9475378124635,254.0468678825985,843,813,843,1.146252432570342
ppa_basic_1,False,cair,2,1563324344 1563324353,100 0,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,ppa_basic_1_100_0_62,20000,True,138.08183903831838,141.65793420657934,136.2937914541879,937,712,937,1.0723629207070815
ppa_basic_1,False,cair,3,1154147726 1563324357 1154147727,100 0,1563324327 1154147726 1154147727 1563324357,ppa_basic_1_100_0_100,20000,True,137.6235743768367,90.017199140043,151.2253958730635,1208,432,1208,2.0531504478009963
ppa_basic_1,False,cair,1,1154147727,100 0,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,ppa_basic_1_100_0_83,20000,True,206.85270639602703,202.03199680032,209.26306119388065,893,893,893,1.0995420925560768
ppa_basic_1,False,grid_5_5,4,24 15 11 6,100 0,6 15 24 0 11 17,ppa_basic_1_100_0_94,20000,True,120.75831008449578,113.41611252770694,123.07689878663965,797,794,797,1.1731364113058214
