algo_name,coefficients,depth,done,graph,init_bots,init_locations,priority_nodes,random_string,sim_length,time_periods,use_sim_time,avg_idle,priority_avg_idle,non_priority_avg_idle,max_idle,priority_max_idle,non_priority_max_idle,avg_ratio
through_modified_basic,"1, 100, 0, 0",5,False,cair,4,1563324349 1563324327 1563324011 1563324344,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,through_modified_basic_cair_20_d5_100,20000,43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174,True,76.88469486384695,52.68103189681032,86.1937960050149,639.0,302.0,639.0,1.9030189078502924
through_modified_basic,"1, 100, 0, 0",0,False,iitb,3,667357419 667357382 4369058864,667357419 667357382 4369058864 2055461156,through_modified_basic_iitb_27_d0_100,20000,244.0719746939115 244.0719746939115 244.0719746939115 244.0719746939115,True,204.41926145458183,161.19273959583833,213.0645658263305,1349.0,820.0,1349.0,1.498898602783465
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,4,4 2 17 22,4 17 2 22,through_modified_basic_grid_5_5_76_d3_100,20000,60.0 60.0 60.0 60.0,True,91.27832791639582,68.1723586179309,95.67946492562724,514.0,353.0,514.0,1.7148972453405655
through_modified_basic,"1, 100, 0, 0",0,False,cair,1,1154147727,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,through_modified_basic_cair_21_d0_100,20000,33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105,True,228.1684943530601,160.96585170741463,261.76981567588285,2081.0,567.0,2081.0,1.805846691911248
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,4,0 2 17 12,17 2 12 0 16,through_modified_basic_grid_5_5_8_d5_100,20000,60.0 60.0 60.0 60.0 60.0,True,90.74106305315266,72.42449122456122,95.32020601030052,520.0,364.0,520.0,1.635736937971681
through_modified_basic,"1, 100, 0, 0",3,False,iitb,1,667357382,667357419 667357382 4369058864 2055461156,through_modified_basic_iitb_25_d3_100,20000,244.0719746939115 244.0719746939115 244.0719746939115 244.0719746939115,True,414.2165753892835,299.6413424027208,437.131621986596,2740.0,1066.0,2740.0,1.5821574225861563
through_modified_basic,"1, 100, 0, 0",0,False,iitb,4,-266 667357387 4369058864 667357409,-266 4369058864 667357382 -282 667357387 667357409,through_modified_basic_iitb_108_d0_100,20000,247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738,True,156.357601739826,92.19224744192248,177.74605317246056,1034.0,470.0,1034.0,2.448847375907676
through_modified_basic,"1, 100, 0, 0",5,False,iitb,3,668685374 3215340464 2055461156,2055461156 668685374 3215340464 -266,through_modified_basic_iitb_63_d5_100,20000,196.79764709698915 196.79764709698915 196.79764709698915 196.79764709698915,True,177.15642759528689,150.04547272636367,182.57861856907155,1726.0,599.0,1726.0,1.4631433648195444
through_modified_basic,"1, 100, 0, 0",3,False,cair,4,1563324344 1563324353 414035791 1563324349,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,through_modified_basic_cair_96_d3_100,20000,33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105,True,115.79986556227745,87.75670383147511,129.8214464276786,1864.0,432.0,1864.0,1.5800940261451164
through_modified_basic,"1, 100, 0, 0",0,False,cair,3,1563324336 cluster_1563324004_1563324334 1563324324,1563324353 1563324324 1563324336 414035791 cluster_1563324004_1563324334,through_modified_basic_cair_55_d0_100,20000,48.02789561393829 48.02789561393829 48.02789561393829 48.02789561393829 48.02789561393829,True,148.11928848002043,52.488465576721154,184.90037421205864,1331.0,358.0,1331.0,4.313817215836807
through_modified_basic,"1, 100, 0, 0",5,False,iitb,2,5882320075 cluster_-172_5366445082,5882320075 cluster_-172_5366445082 5366445083 -222,through_modified_basic_iitb_98_d5_100,20000,188.35095049039631 188.35095049039631 188.35095049039631 188.35095049039631,True,249.6055028850644,168.07244346607965,265.9121147688613,1472.0,791.0,1472.0,2.037424454593377
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,1,0,17 2 12 0 16,through_modified_basic_grid_5_5_5_d3_100,20000,60.0 60.0 60.0 60.0 60.0,True,250.6002341404843,177.70990594356616,268.8228161897138,1375.0,579.0,1375.0,1.6364889587909353
through_modified_basic,"1, 100, 0, 0",0,False,iitb,2,5882320075 cluster_-172_5366445082,5882320075 cluster_-172_5366445082 5366445083 -222,through_modified_basic_iitb_98_d0_100,20000,188.35095049039631 188.35095049039631 188.35095049039631 188.35095049039631,True,309.32737052789594,152.47798348761572,340.697247935952,2181.0,830.0,2181.0,2.943015472112713
through_modified_basic,"1, 100, 0, 0",3,False,cair,4,1563324343 1154147728 1154147727 1563324357,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,through_modified_basic_cair_92_d3_100,20000,35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316,True,81.47584601452296,60.814800740037,89.42240188932524,722.0,271.0,722.0,1.7091771656403607
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,1,17,4 17 2 22,through_modified_basic_grid_5_5_73_d5_100,20000,60.0 60.0 60.0 60.0,True,240.2246527673616,169.84689515524224,253.6299399315748,1133.0,614.0,1133.0,1.6630476556831826
through_modified_basic,"1, 100, 0, 0",0,False,cair,3,1563324349 1563324324 1563324327,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,through_modified_basic_cair_59_d0_100,20000,39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936,True,99.94998277949982,59.44508882445089,120.20242975702428,1154.0,372.0,1154.0,2.223851552905931
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,4,20 23 16 15,22 20 16 15 23 3,through_modified_basic_grid_5_5_12_d3_100,20000,60.0 60.0 60.0 60.0 60.0 60.0,True,94.79909390939092,65.43764376437643,104.07113079729028,746.0,358.0,746.0,1.8629424144193407
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,1,5,5 1 18 13,through_modified_basic_grid_5_5_1_d5_100,20000,60.0 60.0 60.0 60.0,True,242.8018719064047,182.67074146292688,254.25542056230523,1411.0,605.0,1411.0,1.5476830431370134
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,3,1 18 5,5 1 18 13,through_modified_basic_grid_5_5_3_d0_100,20000,60.0 60.0 60.0 60.0,True,119.10205110255512,71.76018800940047,128.11954883458458,821.0,321.0,821.0,2.1393779389368714
through_modified_basic,"1, 100, 0, 0",3,False,iitb,4,4369058864 -266 5366445083 3215340463,4369058864 5366445083 3215340463 667357382 -266,through_modified_basic_iitb_104_d3_100,20000,193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718,True,160.52842092980612,92.18239735960395,178.51421660617515,1186.0,523.0,1186.0,2.3072631514768167
through_modified_basic,"1, 100, 0, 0",5,False,iitb,4,668620103 -266 3215340463 -282,667357412 -282 3215340463 -266 668620103 667357401,through_modified_basic_iitb_36_d5_100,20000,257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111,True,150.89974570618642,103.64998332499584,166.6496664999166,1289.0,561.0,1289.0,2.0469785235679354
through_modified_basic,"1, 100, 0, 0",0,False,iitb,3,-222 cluster_-172_5366445082 5882320075,5882320075 cluster_-172_5366445082 5366445083 -222,through_modified_basic_iitb_99_d0_100,20000,188.35095049039631 188.35095049039631 188.35095049039631 188.35095049039631,True,230.1598351089548,101.08455459410794,255.97489121192416,1731.0,517.0,1731.0,3.2657814102090588
through_modified_basic,"1, 100, 0, 0",5,False,cair,2,cluster_1563324004_1563324334 1563324327,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,through_modified_basic_cair_18_d5_100,20000,43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174,True,125.42210111716636,83.83100844957752,141.41867522008516,889.0,416.0,889.0,1.8961095820121
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,3,15 17 11,6 15 24 0 11 17,through_modified_basic_grid_5_5_83_d3_100,20000,80.0 80.0 80.0 80.0 80.0 80.0,True,124.3221581079054,97.41825424604563,132.81812774849269,823.0,482.0,823.0,1.5000599534788484
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,3,17 16 12,17 2 12 0 16,through_modified_basic_grid_5_5_7_d0_100,20000,60.0 60.0 60.0 60.0 60.0,True,120.23498149814982,74.05581558155816,131.7797729772977,766.0,324.0,766.0,1.998497812177844
through_modified_basic,"1, 100, 0, 0",5,False,cair,1,1563324357,1563324327 1154147726 1154147727 1563324357,through_modified_basic_cair_85_d5_100,20000,42.781199233777045 42.781199233777045 42.781199233777045 42.781199233777045,True,158.18642302436422,125.17398260173982,167.6185488593998,564.0,359.0,564.0,1.4568439918928149
through_modified_basic,"1, 100, 0, 0",3,False,iitb,4,3215340464 668685374 2055461156 -266,2055461156 668685374 3215340464 -266,through_modified_basic_iitb_64_d3_100,20000,196.79764709698915 196.79764709698915 196.79764709698915 196.79764709698915,True,162.44934791666668,141.416475,166.65592249999997,1602.0,673.0,1602.0,1.428963699516406
through_modified_basic,"1, 100, 0, 0",5,False,cair,1,1563324353,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,through_modified_basic_cair_93_d5_100,20000,33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105,True,220.47102186211416,146.44956820379448,257.48174869127405,1924.0,603.0,1924.0,1.8937618009299293
through_modified_basic,"1, 100, 0, 0",0,False,iitb,1,668620103,667357412 -282 3215340463 -266 668620103 667357401,through_modified_basic_iitb_33_d0_100,20000,257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111,True,504.5067489290061,266.6383207481123,583.7962249893039,5774.0,1052.0,5774.0,2.562101221620784
through_modified_basic,"1, 100, 0, 0",3,False,cair,4,1563324348 cluster_1563324004_1563324334 1563324327 1563324349,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,through_modified_basic_cair_60_d3_100,20000,39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936,True,73.38919441389194,46.30592774055928,86.9308277505583,804.0,231.0,804.0,2.0672039460231626
through_modified_basic,"1, 100, 0, 0",3,False,cair,1,1563324011,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,through_modified_basic_cair_17_d3_100,20000,43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174,True,193.07637604102428,135.40718035901793,215.256835918719,870.0,497.0,870.0,1.6900966504754855
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,3,24 8 22,24 3 22 8,through_modified_basic_grid_5_5_39_d5_100,20000,80.0 80.0 80.0 80.0,True,112.09662366236624,84.38180068006801,117.37563756375636,613.0,407.0,613.0,1.6626310765847554
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,1,17,4 17 2 22,through_modified_basic_grid_5_5_73_d0_100,20000,60.0 60.0 60.0 60.0,True,264.932797279728,147.65549054905492,287.27133189509425,1555.0,393.0,1555.0,2.0687145468421164
through_modified_basic,"1, 100, 0, 0",5,False,cair,4,1563324348 cluster_1563324004_1563324334 1563324327 1563324349,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,through_modified_basic_cair_60_d5_100,20000,39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936,True,70.47466086724663,46.85478118854781,82.28460070659601,623.0,281.0,623.0,1.962768511654461
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,2,23 20,22 20 16 15 23 3,through_modified_basic_grid_5_5_10_d3_100,20000,60.0 60.0 60.0 60.0 60.0 60.0,True,166.17265473452653,113.4501299870013,182.8218730758503,1026.0,525.0,1026.0,1.8247107737862625
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,2,15 12,24 10 4 12 2 15,through_modified_basic_grid_5_5_46_d0_100,20000,40.0 40.0 40.0 40.0 40.0 40.0,True,159.74330382595647,124.08412936567476,171.00409576078232,1144.0,608.0,1144.0,1.4957082782303837
through_modified_basic,"1, 100, 0, 0",5,False,cair,3,1154147726 1563324357 1154147727,1563324327 1154147726 1154147727 1563324357,through_modified_basic_cair_87_d5_100,20000,42.781199233777045 42.781199233777045 42.781199233777045 42.781199233777045,True,133.8710036720386,104.3403579821009,142.30833101202083,552.0,278.0,552.0,1.5307103621426068
through_modified_basic,"1, 100, 0, 0",3,False,iitb,3,667357419 1990860598 667357361,667357361 667357419 667357387 668685374 1990860598,through_modified_basic_iitb_31_d3_100,20000,135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363,True,206.19385896923023,159.49931993199323,218.48189555797683,1882.0,668.0,1882.0,1.5696983253555108
through_modified_basic,"1, 100, 0, 0",0,False,iitb,2,1990860598 667357419,667357361 667357419 667357387 668685374 1990860598,through_modified_basic_iitb_30_d0_100,20000,135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363,True,262.8743958333333,220.26984,274.0861210526316,1840.0,1069.0,1840.0,1.409074367431633
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,1,8,8 15 1 21 2,through_modified_basic_grid_5_5_77_d5_100,20000,60.0 60.0 60.0 60.0 60.0,True,250.8921220610305,185.21238619309656,267.312056028014,1199.0,640.0,1199.0,1.5723421476601818
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,4,1 15 19 7,7 15 1 19 11,through_modified_basic_grid_5_5_44_d3_100,20000,60.0 60.0 60.0 60.0 60.0,True,90.11983595078524,72.0961088326498,94.6257677303191,511.0,374.0,511.0,1.4621905719382222
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,1,8,8 15 1 21 2,through_modified_basic_grid_5_5_77_d0_100,20000,60.0 60.0 60.0 60.0 60.0,True,269.6501610483145,165.5745123537061,295.6690732219666,1744.0,615.0,1744.0,1.9572855393473831
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,1,6,6 15 24 0 11 17,through_modified_basic_grid_5_5_81_d5_100,20000,80.0 80.0 80.0 80.0 80.0 80.0,True,260.6350982450877,192.1086195690216,282.27503887963496,1456.0,762.0,1456.0,1.5565033215496524
through_modified_basic,"1, 100, 0, 0",3,False,cair,3,1563324353 1563324349 1563324344,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,through_modified_basic_cair_95_d3_100,20000,33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105,True,131.8586780210868,99.0295803752958,148.2732268439823,1857.0,437.0,1857.0,1.5809154075949658
through_modified_basic,"1, 100, 0, 0",0,False,cair,1,1563324343,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,through_modified_basic_cair_89_d0_100,20000,35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316,True,212.86230893224388,190.5326863431716,221.4506253126564,1889.0,574.0,1889.0,1.2589308542347568
through_modified_basic,"1, 100, 0, 0",5,False,cair,2,1563324357 cluster_1563324333_1563324337,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,through_modified_basic_cair_90_d5_100,20000,35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316,True,122.184575,83.40605,137.0993923076923,1294.0,354.0,1294.0,1.880106415179429
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,1,5,5 1 18 13,through_modified_basic_grid_5_5_1_d3_100,20000,60.0 60.0 60.0 60.0,True,252.1481983289138,168.04274028118277,268.1682855761007,1267.0,638.0,1267.0,1.774520118061898
through_modified_basic,"1, 100, 0, 0",0,False,cair,1,1563324011,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,through_modified_basic_cair_17_d0_100,20000,43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174,True,213.2988024783974,132.75579894973745,244.2768807586512,1174.0,552.0,1174.0,2.077296684003382
through_modified_basic,"1, 100, 0, 0",5,False,iitb,1,667357361,667357361 667357419 667357387 668685374 1990860598,through_modified_basic_iitb_29_d5_100,20000,135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363,True,411.35527204925415,310.3112723996396,437.94579827283695,3296.0,1251.0,3296.0,1.528829979399714
through_modified_basic,"1, 100, 0, 0",0,False,cair,3,1563324343 1563324324 1563324348,1563324348 1563324324 1154147728 1563324343,through_modified_basic_cair_15_d0_100,20000,34.56569063918679 34.56569063918679 34.56569063918679 34.56569063918679,True,113.40068055555555,66.884275,126.69108214285714,1221.0,339.0,1221.0,2.1191971495610424
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,4,21 1 8 15,8 15 1 21 2,through_modified_basic_grid_5_5_80_d3_100,20000,60.0 60.0 60.0 60.0 60.0,True,89.29602280114007,67.53017650882543,94.73748437421872,557.0,364.0,557.0,1.6545450102858463
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,4,4 2 17 22,4 17 2 22,through_modified_basic_grid_5_5_76_d5_100,20000,60.0 60.0 60.0 60.0,True,88.15282271772821,65.86211378862114,92.39867203755814,519.0,319.0,519.0,1.7178847986277757
through_modified_basic,"1, 100, 0, 0",3,False,cair,3,1563324327 1563324349 cluster_1563324004_1563324334,1563324327 cluster_1563324004_1563324334 1563324349 1563324344 1563324011,through_modified_basic_cair_19_d3_100,20000,43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174 43.123957952003174,True,107.01149607261496,69.4002899710029,121.477344573235,1000.0,382.0,1000.0,1.9492260970355504
through_modified_basic,"1, 100, 0, 0",0,False,iitb,3,-266 668620103 3215340463,667357412 -282 3215340463 -266 668620103 667357401,through_modified_basic_iitb_35_d0_100,20000,257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111,True,201.3269506382695,116.6958804119588,229.53730738037305,2922.0,664.0,2922.0,2.408697044798484
through_modified_basic,"1, 100, 0, 0",5,False,cair,1,1563324324,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,through_modified_basic_cair_57_d5_100,20000,39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936,True,215.8709648742652,127.02291895856251,260.29498783211653,1534.0,505.0,1534.0,2.1641033082767853
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,2,22 4,4 17 2 22,through_modified_basic_grid_5_5_74_d3_100,20000,60.0 60.0 60.0 60.0,True,156.53624849939973,131.92465736294517,161.2241706206292,779.0,420.0,779.0,1.363136409520037
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,2,23 20,22 20 16 15 23 3,through_modified_basic_grid_5_5_10_d0_100,20000,60.0 60.0 60.0 60.0 60.0 60.0,True,151.5711456718508,114.26783184144288,163.35113951303222,944.0,486.0,944.0,1.607477967753394
through_modified_basic,"1, 100, 0, 0",5,False,iitb,3,667357382 3215340463 -266,4369058864 5366445083 3215340463 667357382 -266,through_modified_basic_iitb_103_d5_100,20000,193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718,True,200.4714092751013,123.7783180749412,220.65380169619604,1374.0,678.0,1374.0,2.0825156126955418
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,4,24 15 11 6,6 15 24 0 11 17,through_modified_basic_grid_5_5_84_d3_100,20000,80.0 80.0 80.0 80.0 80.0 80.0,True,99.4849977501125,77.88923887138975,106.30471108023548,667.0,450.0,667.0,1.5043373782170812
through_modified_basic,"1, 100, 0, 0",0,False,iitb,2,667357382 3215340463,4369058864 5366445083 3215340463 667357382 -266,through_modified_basic_iitb_102_d0_100,20000,193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718,True,272.18345957702115,156.75546222688865,302.5592483533718,1820.0,803.0,1820.0,2.1566667457379336
through_modified_basic,"1, 100, 0, 0",5,False,iitb,4,-266 667357387 4369058864 667357409,-266 4369058864 667357382 -282 667357387 667357409,through_modified_basic_iitb_108_d5_100,20000,247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738,True,158.1761095550109,101.75446406242185,176.98332471920725,1102.0,577.0,1102.0,2.3318929293245807
through_modified_basic,"1, 100, 0, 0",0,False,cair,3,1563324343 cluster_1563324333_1563324337 1563324357,1154147728 1563324357 1154147727 cluster_1563324333_1563324337 1563324343,through_modified_basic_cair_91_d0_100,20000,35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316 35.841137562581316,True,111.80719885760642,76.54955243286493,125.3678320978916,1287.0,407.0,1287.0,1.7872069134758577
through_modified_basic,"1, 100, 0, 0",3,False,cair,2,1563324324 1563324348,1563324348 1563324324 1154147728 1563324343,through_modified_basic_cair_14_d3_100,20000,34.56569063918679 34.56569063918679 34.56569063918679 34.56569063918679,True,117.27498347304856,84.13591820408979,126.7432878356082,839.0,365.0,839.0,1.6651421621119258
through_modified_basic,"1, 100, 0, 0",5,False,cair,4,1563324344 1563324353 414035791 1563324349,1563324353 1154147728 1563324344 1563324349 414035791 1563324336,through_modified_basic_cair_96_d5_100,20000,33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105,True,132.3942896990104,85.15047257088564,156.0161982630728,1406.0,428.0,1406.0,1.8987260599814624
through_modified_basic,"1, 100, 0, 0",0,False,iitb,1,667357361,667357361 667357419 667357387 668685374 1990860598,through_modified_basic_iitb_29_d0_100,20000,135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363,True,440.9987146476009,361.27954602269887,461.9774432331016,3253.0,1163.0,3253.0,1.5172876508175075
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,2,3 24,24 3 22 8,through_modified_basic_grid_5_5_38_d3_100,20000,80.0 80.0 80.0 80.0,True,163.13708856328452,126.05094514177128,170.201115881668,921.0,449.0,921.0,1.527533993546475
through_modified_basic,"1, 100, 0, 0",5,False,iitb,2,-266 3215340463,667357412 -282 3215340463 -266 668620103 667357401,through_modified_basic_iitb_34_d5_100,20000,257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111 257.8755756317111,True,238.5461833333333,169.0452333333333,261.7131666666667,1728.0,819.0,1728.0,1.8477089539578648
through_modified_basic,"1, 100, 0, 0",0,False,cair,1,1563324324,cluster_1563324004_1563324334 1563324327 1563324343 1563324348 1563324324 1563324349,through_modified_basic_cair_57_d0_100,20000,39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936 39.49620159287936,True,232.18867935015203,133.59314191386125,281.48644806829736,2509.0,513.0,2509.0,2.1915034845279315
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,1,6,6 15 24 0 11 17,through_modified_basic_grid_5_5_81_d3_100,20000,80.0 80.0 80.0 80.0 80.0 80.0,True,287.35122229449144,196.4386351128233,316.0604603518603,1365.0,677.0,1365.0,1.6916318979917573
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,1,22,22 20 16 15 23 3,through_modified_basic_grid_5_5_9_d5_100,20000,60.0 60.0 60.0 60.0 60.0 60.0,True,258.345378,195.37605833333336,278.2304263157895,1509.0,677.0,1509.0,1.5862247842383703
through_modified_basic,"1, 100, 0, 0",0,False,iitb,1,-266,-266 4369058864 667357382 -282 667357387 667357409,through_modified_basic_iitb_105_d0_100,20000,247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738 247.29065729834738,True,477.4835370629603,258.73447655234474,550.3998905664989,3061.0,952.0,3061.0,2.417912272736407
through_modified_basic,"1, 100, 0, 0",3,False,iitb,2,1990860598 667357419,667357361 667357419 667357387 668685374 1990860598,through_modified_basic_iitb_30_d3_100,20000,135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363 135.56853493932363,True,285.3626621157565,229.9871174234847,299.9351738768807,2405.0,848.0,2405.0,1.4460464981872974
through_modified_basic,"1, 100, 0, 0",5,False,grid_5_5,3,2 21 8,8 15 1 21 2,through_modified_basic_grid_5_5_79_d5_100,20000,60.0 60.0 60.0 60.0 60.0,True,110.1633910173052,84.99731919575872,116.4549089726918,601.0,423.0,601.0,1.587527055196534
through_modified_basic,"1, 100, 0, 0",0,False,iitb,4,667357382 4369058864 667357419 2055461156,667357419 667357382 4369058864 2055461156,through_modified_basic_iitb_28_d0_100,20000,244.0719746939115 244.0719746939115 244.0719746939115 244.0719746939115,True,154.31639876339514,119.36049447527624,161.30757962101896,1214.0,616.0,1214.0,1.5922619803847065
through_modified_basic,"1, 100, 0, 0",3,False,cair,3,1563324357 cluster_1563324010_1563324356 1563324324,1563324357 1563324324 1563324327 cluster_1563324010_1563324356,through_modified_basic_cair_51_d3_100,20000,42.781199233777045 42.781199233777045 42.781199233777045 42.781199233777045,True,87.77740555555556,57.716575,96.36621428571428,836.0,317.0,836.0,1.9586458091548875
through_modified_basic,"1, 100, 0, 0",5,False,iitb,1,5366445083,4369058864 5366445083 3215340463 667357382 -266,through_modified_basic_iitb_101_d5_100,20000,193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718 193.01923579533718,True,408.42076229521854,242.48919554022297,452.086964072849,2740.0,932.0,2740.0,2.07352765497713
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,4,4 2 10 15,24 10 4 12 2 15,through_modified_basic_grid_5_5_48_d0_100,20000,40.0 40.0 40.0 40.0 40.0 40.0,True,99.4258814118588,80.86679665366798,105.28664501970856,712.0,414.0,712.0,1.4148079376744032
through_modified_basic,"1, 100, 0, 0",3,False,iitb,4,5366445083 5882320075 -222 cluster_-172_5366445082,5882320075 cluster_-172_5366445082 5366445083 -222,through_modified_basic_iitb_100_d3_100,20000,188.35095049039631 188.35095049039631 188.35095049039631 188.35095049039631,True,155.32623541666666,93.376225,167.7162375,1075.0,479.0,1075.0,2.3786227814508965
through_modified_basic,"1, 100, 0, 0",0,False,cair,3,1563324327 1563324343 1563324353,1563324343 1563324327 1563324336 1154147727 1563324353 cluster_1563324333_1563324337,through_modified_basic_cair_23_d0_100,20000,33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105 33.2339870772105,True,128.77786946736686,86.68047845294656,149.826564974577,1707.0,394.0,1707.0,1.9497568666259144
through_modified_basic,"1, 100, 0, 0",5,False,iitb,4,5366445083 5882320075 -222 cluster_-172_5366445082,5882320075 cluster_-172_5366445082 5366445083 -222,through_modified_basic_iitb_100_d5_100,20000,188.35095049039631 188.35095049039631 188.35095049039631 188.35095049039631,True,157.81831591579578,101.2990774538727,169.1221636081804,1232.0,592.0,1232.0,2.2554915981626658
through_modified_basic,"1, 100, 0, 0",3,False,grid_5_5,2,6 0,6 15 24 0 11 17,through_modified_basic_grid_5_5_82_d3_100,20000,80.0 80.0 80.0 80.0 80.0 80.0,True,164.62634453781513,124.73535247432304,177.22349992628628,1155.0,523.0,1155.0,1.524126149307098
through_modified_basic,"1, 100, 0, 0",5,False,cair,4,1563324327 1563324357 1154147727 1154147726,1563324327 1154147726 1154147727 1563324357,through_modified_basic_cair_88_d5_100,20000,42.781199233777045 42.781199233777045 42.781199233777045 42.781199233777045,True,119.88446922346117,97.81626581329068,126.18967019779562,560.0,279.0,560.0,1.4610474382523155
through_modified_basic,"1, 100, 0, 0",0,False,grid_5_5,4,24 15 11 6,6 15 24 0 11 17,through_modified_basic_grid_5_5_84_d0_100,20000,80.0 80.0 80.0 80.0 80.0 80.0,True,94.31512648735128,78.69452221444523,99.24794888932158,653.0,369.0,653.0,1.3775811179137871
